Column1,Column2
Q9NYY3,Q14019
Q96S55,Q8IZJ1
Q9NPI8,O75582
P12273,Q8TAT6
Q8WVB6,Q99618
Q9P0L0,P20073
O00422,O00585
O43913,Q53GS7
P26045,Q6P1K2
P55060,P20151
Q7RTP6,P07225
Q99590,P14316
O43739,Q9P000
P30622,Q13444
O95793,Q14722
P42345,Q9UL51
Q9Y5T5,Q9NQU5
O75400,P24386
Q8N2Z9,P25205
P28715,P25815
Q96QB1,P01116
P11166,Q15052
Q14831,O95271
P61968,Q99576
O00257,P22736
O15068,P20823
Q9NYY3,Q9ULZ2
P11684,Q14194
P48436,P05386
P46019,Q9UGI9
P35241,Q16649
Q86YR5,Q9BYE7
O96013,Q8N1L9
O60496,Q8N8S7
P15170,Q15013
Q14457,P50749
Q01970,Q03001
P41273,Q9UIF9
P62269,Q96Q27
Q13868,P85299
O00743,Q14209
Q13363,O94874
Q14738,Q06190
Q96IY4,O14578
P10827,P07288
Q96TC7,P40222
P01189,P13498
Q9Y5P8,O94874
P54259,Q93062
P14784,O60664
Q99986,P08579
O95816,P35900
Q9H7L9,Q15833
O60885,Q96P71
Q9UFG5,P43119
Q15287,Q9NQ94
Q96I25,P63151
O43184,P61024
Q9NVA2,Q8N7H5
Q8WZ74,P18827
P30520,Q12972
Q2QGD7,Q13439
Q9UQB3,Q5T2T1
O95163,Q6UB99
P49006,P47756
Q9UQC2,P42766
Q96AH0,Q969R2
O95863,P01584
Q8WUA4,Q8N2Q7
Q8WXF3,O14737
Q7Z460,O00273
Q9H3U1,Q16778
Q9UHW5,Q13506
Q15910,Q9HCG8
P29466,Q96EI5
Q9Y6X3,Q9UDY8
Q16630,Q7RTV0
O00470,P04183
O94842,O43488
O60231,O75643
Q9NZ42,Q96MH2
O15539,Q9HBG7
Q13351,Q5VSY0
O00291,Q15303
P50613,Q69YH5
Q9GZS3,O00206
Q7Z4I7,P08247
Q92889,Q7Z589
P07737,Q8IW19
Q9GZM8,P61764
P51553,P01375
O75586,O43572
O00571,P46937
Q9P253,P51813
Q9BZL4,P01730
Q08945,Q9Y6I7
Q14168,Q9Y6B7
P05187,P78324
O14727,Q6IN85
O43592,P08648
P61024,O43889
P41236,Q99584
Q8TAD8,P55916
P28749,Q3LFD5
Q96A65,Q9NPI8
O14653,Q14766
P18615,O43889
Q92530,Q12959
O96018,Q9NW08
Q9UHR5,Q9Y2I1
Q9NPJ6,P23588
Q9UNL4,P22830
Q9H165,Q14112
Q6P1X5,O43426
Q96FW1,Q9Y4R8
Q9NSA3,Q6UN15
O95352,P35968
Q9HAW4,Q15388
Q9NQT8,Q96GY3
Q96L34,Q13480
Q8TDN1,O75478
Q9H161,O43745
Q8N488,Q9BUZ4
Q9BUJ2,P08651
O00757,Q92831
Q8NI35,P19474
Q8WV16,Q7L273
Q7Z7C8,P01106
Q15642,P30520
Q96IY1,Q16629
Q96BH3,P04899
P06729,Q9H0W5
Q5SW96,P35548
Q9BUL9,Q6TFL4
Q16625,P19419
P15924,P21781
P40429,Q86V81
Q96DB2,O14867
P52735,Q8N3X1
P62266,Q9H4X1
P15151,Q96J92
P48167,Q9Y6Q9
Q14149,P60228
P16671,P28062
Q969T4,P48551
O75533,Q9GZQ4
P28069,P12544
P49116,P35249
Q6TFL4,P14373
Q99816,Q99547
Q96PM5,P13498
Q02410,P42766
P33032,P51572
Q9UKT9,Q8N5M4
O43791,Q9Y297
Q8IZT6,P52907
Q6PJG6,Q12774
P32314,O75970
Q70EL2,Q99523
Q9NZD8,Q14203
Q86UW9,P60520
Q9HAP6,Q13217
P07196,P31947
O75506,Q9Y6K1
P20823,Q07157
Q9BY67,P15173
P48436,P01137
P35555,P10644
Q96J92,Q15554
P42574,Q8IYF3
Q3V6T2,Q14106
P22392,P05549
Q9UER7,O43395
Q8WWR8,Q9Y215
P32302,O94985
P32004,Q8IWZ3
Q8IYD8,Q8N1E6
P20151,O75475
O00750,P0DPH7
Q9NS61,O43670
P25789,Q96AY2
O75970,Q99519
Q86WV1,P78395
P49754,P13747
Q96AJ1,Q96N64
P35232,P26196
O95297,Q04323
P17480,Q9Y4Y9
P12643,P37840
O00264,Q14684
P51452,Q8TEK3
P08574,Q99467
P08195,P26045
P51153,O75934
Q99574,Q9Y2D8
Q12874,Q9NZN9
Q9Y376,O00555
P08588,P47712
P25786,Q96T88
O75197,P21333
Q9UBU7,P22087
P26010,Q6NVH7
Q99743,P15391
Q9Y3U8,Q8TAQ2
Q86UW9,Q96HC4
P17676,P51825
Q96J84,Q53GL0
O75947,Q7Z589
Q9Y483,Q04695
Q13177,P46777
Q9UQL6,O94915
Q9Y450,Q96BD5
Q8WZ19,Q13158
Q9BRK5,Q9ULV0
Q14999,O00410
P01903,P31947
P53680,Q9UBL3
Q16236,P27540
Q9UK22,Q15109
Q9H7D7,Q13542
Q9Y5U5,Q96PM5
P52298,Q16851
Q96PK6,Q9H074
O00628,P17480
P23588,P25929
Q9UMX0,Q9UPX8
Q9BQA1,P48681
Q969P0,Q92636
P08754,P37088
Q01831,Q15819
Q9UNF0,P11684
P23142,P51587
O43734,P55199
P18428,Q99767
Q8TBB1,P10147
P26022,O14594
Q9HC29,Q96ES7
P25929,P54920
P49840,Q53ET0
Q9BRG1,P18545
P51671,O43929
Q8IX03,P49798
P30626,Q9BXS0
P04080,Q99523
P08571,P78348
Q9NV44,Q8IZH2
P15056,P28715
P61769,P15941
Q8TAP6,O15400
Q9H8T0,P00488
Q8WVK7,O43353
Q16082,Q92598
O15160,Q16513
P49750,Q9UDY8
P25098,Q96SB4
P32942,O95786
Q86UL8,Q6SZW1
Q06124,P17342
P49841,Q13573
Q08117,O43543
Q96M61,P51946
P43250,Q9Y6J9
Q5SXM2,Q7Z2E3
Q13884,Q9UQ13
Q9P275,P43246
P25391,Q9NNX6
P51671,P17081
Q5TGY3,Q9UHK0
O95613,Q8N6Y0
P48551,Q13884
O75695,O95785
Q96Q15,Q9H939
Q9UGN5,Q9Y219
Q5T2W1,P63000
Q9UBC0,Q9H944
Q9UKY1,P41235
Q96M94,P50151
Q01201,P30531
Q00534,Q9UHB6
O60832,Q6ZRV2
Q8N9R8,Q8N448
Q9NQX5,Q92564
Q7L2J0,O15492
O14983,P61962
Q6ZUJ8,Q9Y572
Q96CF2,Q9ULX6
Q96JC9,Q99714
Q13049,Q99460
P18754,Q02880
Q969M7,P20916
Q9UBE8,P26374
Q6PCD5,Q9ULB1
Q9BVC4,P15153
Q13772,O43508
Q9NP77,O75626
Q9XRX5,Q8TEX9
Q86U86,P08559
O43251,Q9P104
P68366,P61225
P36957,Q9UJM3
O14654,Q96EU7
P00492,P36402
Q92851,P40939
Q9H9Q2,Q8NFZ5
O75335,Q96RL1
O75955,Q96A65
P33992,P47870
Q9NRF2,P11177
Q86YT6,Q9BTE3
Q9BQ52,P15374
Q8N5C8,Q01543
Q99942,Q13239
P48357,P05783
Q6N021,O60664
O15533,Q9NWF9
P23763,O15230
P16333,P21281
P10276,Q969L2
Q9UKC9,P21802
P51692,Q8TEX9
Q6VMQ6,Q5T5C0
P09603,O43852
Q08499,P08133
Q5SW79,Q9UNH5
O95685,P10809
Q9UJX5,Q9H1R3
Q96EF6,Q12816
P09429,Q9NS00
Q8IZJ6,P31948
P02708,Q7KZF4
P46782,Q15008
P54098,Q9Y616
O00327,O60645
Q8TAQ2,Q96KQ7
Q53GS7,Q9UJV3
Q9NS56,Q9NZN4
Q6ZN18,Q9H444
Q9NR28,P56545
O15198,Q9NR80
O75807,Q9UJW9
Q9Y3C4,Q49AN0
Q7L2E3,O95198
Q9UPV9,P55786
P15941,A6NKD9
O15446,Q13489
O75317,Q30201
O75971,Q07002
P37108,Q13637
P14555,Q92918
P40123,P46459
P58004,P25685
Q13519,P50749
P53680,Q96CG3
P01374,Q5H9R7
O15455,Q14442
Q96S59,Q15573
P07948,Q96BH3
Q15024,Q96MX6
Q29983,Q9BYV9
Q8N201,P61371
P17096,P63218
P78362,P35247
P36543,O95232
Q9NQZ3,Q9Y5P8
Q16656,P52565
Q96L50,P15153
Q14242,Q96AD5
Q9BZW8,P22415
P30048,P52564
P13232,Q9BQF6
O15399,P23246
O75674,Q15573
P48745,Q8NDV3
Q92888,P68402
O14796,Q6ZRS2
Q8WYL5,Q7Z6Z7
Q96E14,P29016
P50542,P21583
P78556,P22301
P33261,P51571
Q9Y3D8,P08962
P38484,Q01892
Q9UBP5,O75553
Q96JH7,Q9BX59
Q15102,Q04759
P62491,P15260
O95219,P62070
O15205,Q12929
P62826,P53990
P62318,P55199
P41273,Q13393
P40425,O95696
Q6PIL6,Q99933
P31152,P00505
Q86Y39,Q96HR3
Q8N3I7,P28066
O00470,P30460
P29374,Q9NP77
A0JLT2,P18206
Q96CS4,P22570
Q9BTC8,Q02447
Q9NVD7,Q96IZ0
Q96FJ2,P05198
Q8N2H9,Q96JM2
P20936,P16389
Q96RI1,Q70EL2
O14939,Q9BWF2
P63272,Q14687
Q9NRG4,Q7L5N1
Q9Y283,P41235
P25063,Q96CW5
P25067,O60563
P20700,Q9Y6D9
O14832,Q9NX58
P16860,Q92542
P25391,Q13118
Q9UK22,Q15717
Q8N3L3,Q7RTP6
Q86YS3,Q14686
Q969P0,Q96AE4
Q9Y478,Q9NQY0
P51587,O15273
Q30201,Q92499
Q02543,P07315
P09001,P62877
Q16254,P35225
Q14831,Q99832
Q9Y6E2,P35609
P46108,P08253
Q92974,Q99607
P61981,P60604
O75940,P06870
Q7Z460,Q9UBK5
Q07020,Q8WXF8
Q13077,Q00536
P09564,Q13045
Q9BTE3,Q14565
P08574,O95704
Q96L73,P81877
Q9BRB3,Q99627
P61960,Q9UQC2
Q16795,P01130
Q08050,P41240
P09651,Q92598
Q5T124,P31997
Q8N5H7,Q14135
Q5UIP0,Q8N1F8
P62899,Q9XRX5
Q15118,P10827
P32927,O00472
P18545,P00813
P55786,Q6NUP7
P01040,Q04656
Q8TAG9,P26640
Q99536,Q86YC2
P45880,O75663
Q969Z4,Q9HAU5
Q9BXM7,O76031
Q01664,P42701
Q86V97,Q14974
P04632,Q9C0J8
Q7L523,O75312
Q99714,P01040
Q8TES7,P62917
Q96HY6,P62750
Q9BTT4,Q9H4P4
Q05397,Q14653
Q16548,Q8IWS0
P09382,O95600
P19438,Q15654
Q8N6Y0,P53805
Q6P1X5,Q6FI81
P09871,P40259
Q96GD4,Q9GZS3
P43628,Q9BYH8
O60603,Q8IXQ6
Q9BQ67,Q6PH81
Q8IZD4,Q9Y314
P22314,Q96PU4
P01138,Q9BPX5
O75030,Q96LD8
P78560,O43150
Q9BUH8,Q15459
P02748,Q14204
P19387,P16471
Q9HD26,Q9H553
Q15572,Q13077
O43847,Q8N7H5
Q9NZL9,Q99741
Q9Y333,O94875
Q56P42,Q9NYG5
Q9NS73,Q8IWV8
Q07889,P16520
Q9UK97,O95999
P27930,Q14738
P40337,O43566
O43602,O43678
Q96Q07,Q99700
Q96DX5,P15018
Q6NYC1,P54105
Q13077,Q9NZN3
Q9Y2H1,P17655
Q9BTE3,Q9UKL3
Q7KZI7,Q8N196
Q96RJ3,Q9UI09
Q99436,P31314
Q9NS28,O60508
Q12802,P50991
P27348,P98164
P16410,P27797
Q5T2W1,Q01658
O60563,Q14566
Q9UL54,Q13888
Q9Y6Y9,P24001
Q9BZE4,P22607
Q71DI3,Q8NF91
O76075,Q9H270
P61764,Q8WZ74
Q8WU20,Q9UBT6
P50552,P11166
Q8WYL5,Q14781
O60610,O15145
P40306,Q9NRD1
P08621,Q96RI1
Q7KZI7,Q02224
Q93009,O14578
P23246,Q9UHN1
Q8WXE9,Q99075
Q9BWU1,P61758
O43586,P05556
P02774,O14786
Q9NX47,Q7L590
Q9NZN9,P27352
P35609,Q99467
Q9UJ70,Q9UK73
Q14919,Q99623
P00749,P51151
P62826,Q13291
P16157,O95071
Q13151,Q13049
Q9H0U4,P39023
P06241,P35237
O15457,Q12846
Q9UPS6,Q9NP97
Q9H2X6,Q7Z406
Q92564,P23229
Q5MJ70,Q8IWT3
Q9HAV0,Q14847
Q8WUW1,P49591
P55327,Q8TAM2
P26583,Q13114
Q10570,P56282
Q8IXH7,Q9Y294
P40616,Q14596
Q9Y5K5,P14635
Q13576,Q9H2X6
P60903,O14979
P24394,P63027
Q14831,Q99698
P31689,O43395
O60244,Q9UBT6
P07814,Q7Z6M1
Q99547,P78337
Q9NZD4,Q96S59
P07992,Q15573
Q14565,Q96HC4
O75914,Q9H015
Q8WXF3,P10586
P30279,O00329
P04899,P23771
P21580,Q92888
O60239,Q8N3I7
P26010,P09488
P0C2W1,Q5PRF9
P19447,Q9NQU5
Q15349,P33176
P57105,Q9H9G7
Q8TEX9,Q9NZU7
P10809,P13725
P07947,P46379
Q01081,P40424
Q13470,Q15276
P23945,Q8TB52
Q8N3L3,Q9Y6X3
P19174,Q96T51
Q9UK73,Q8N488
Q9BQ15,P32519
A0JLT2,Q99873
Q9HBH9,Q8WUF5
Q96G74,P30307
P49715,O00339
Q9H222,P17152
Q8N122,Q8TBB1
O75934,Q04771
P52790,O14646
P13726,Q99828
Q96LC9,Q9NXF1
O15211,O00626
Q8TDR0,Q92956
Q6KC79,P15976
P52566,P17152
P42679,Q9BTT4
Q7Z7C8,Q15262
Q96KJ9,Q13444
Q9H944,P36404
Q66PJ3,Q96AJ1
Q92882,Q9Y239
P08247,Q13761
P02741,Q9UBT2
Q13683,Q9Y3T9
P62753,O00232
P13010,O14544
Q8N7H5,P31943
P15692,Q9BV38
Q5T7V8,Q6UVJ0
P28702,P24863
P05120,P17693
P55198,Q15287
P36954,P42568
Q9NS00,Q8IYD1
P07814,Q3ZCQ8
P46527,P08833
Q3ZCQ8,Q8NBP7
Q9UMZ2,P61758
Q8IZ40,P23945
P17812,P41220
Q14112,P32942
O95166,Q13503
O60238,Q6ICG6
P18754,P08235
O00585,Q13444
Q9UPV9,Q96DE5
P49789,P78318
P12259,P24855
Q5SW96,Q8IVH8
Q14152,P21580
Q9NQH7,Q9H6Q3
Q15678,Q86WV1
O75390,Q9NQC7
Q9NZL4,P49720
P54753,P08235
Q14832,P53355
Q99698,P78345
Q9UBD9,Q9UPY8
P52701,Q7LG56
P78324,Q7Z406
O94874,Q96MH2
Q13023,Q15811
Q9H2S9,P04899
P09486,Q9Y6Q5
P17252,P68431
P35858,P41743
Q13635,Q14938
O00512,O60504
Q9NNX6,Q96LR5
Q14C86,P15923
P51172,P05181
Q13227,Q96JZ2
P03950,Q9BQB4
Q9NNW7,P30533
P49675,Q15768
P23297,Q03933
O00213,Q14019
O14920,Q5VWX1
Q8TBK2,A0JLT2
Q9Y6K9,P45984
Q96A72,Q99627
P60880,Q9H816
Q9NZC7,Q86SE9
Q86U06,P68133
P49736,Q9H211
P01111,Q9Y4D1
Q13085,Q9Y383
Q96NY9,O00472
Q9Y6I7,Q9UBP5
O14744,Q96QK1
P55211,Q14511
P35226,Q8IUQ4
P40259,O15116
P20339,Q99081
P05231,Q9C005
Q9P0L2,Q15833
Q13884,Q8IUQ4
P04075,Q8IWV8
Q9GZT9,Q02363
Q99952,Q9Y678
O75154,P40222
Q969F2,P19086
Q13009,O95407
P50747,P51553
Q53TQ3,P25789
P24593,P25205
O43172,Q9Y5K5
Q8NAV1,Q9BRG1
Q9Y2D1,P13010
Q9Y2L1,Q9Y587
P18859,Q00975
Q16520,Q9UBX5
Q96EK4,Q4AC94
P30273,P00748
Q9UJY4,O60683
Q9BVG8,O43482
P05109,O43379
P51003,Q14789
O00233,Q96S96
O15169,P08588
Q14669,P50553
P45985,P21452
P31930,O14492
P60953,P05556
Q16254,Q16643
Q9UBK2,Q9NPF5
P50502,P05109
Q9Y5B8,O75326
P49910,O95571
Q9NZZ3,O00273
P55895,P07585
Q6P597,Q9BYM8
Q07954,P48506
P30049,Q14296
Q9BTE3,O60516
P30291,P30048
O00329,Q9Y6N9
P46776,Q9UGI0
Q99747,Q86U70
P16333,O43920
P07992,Q8NHG8
P13667,Q5VSY0
Q9P2J3,O95405
O14776,P01730
O14737,P49790
Q9H081,Q8WYL5
O00231,Q02388
Q9H6U6,O43929
Q96S59,P52435
O00459,Q99759
P00751,O43143
O43752,Q53ET0
Q5VZL5,P06733
O60220,O00482
P63167,P51398
Q8TBZ3,P57739
Q9UM47,Q9NP66
P10909,O75431
P63208,Q9NP97
O95365,Q13043
P19387,Q9NYP9
P11171,Q9H1K0
P48736,P13747
P20248,Q96QH2
P01023,Q99700
O00232,Q13797
P22314,Q8N201
Q96S52,Q13873
P16220,P52945
P42025,Q15583
O43396,Q8IW41
P61289,Q8WZA9
Q9UHV7,Q14344
Q13523,P30533
Q04695,Q06481
Q8NB91,P39748
Q6UVJ0,Q9BT67
O75909,Q9UP83
P31942,Q6VY07
P29622,Q9H074
Q7Z6Z7,Q9H7B4
Q9NRG1,P35221
Q15459,Q99704
Q9BYW2,P16152
Q16401,Q9NYP9
O15265,P68871
Q96FJ2,Q13428
P28069,Q5THK1
P10451,Q96QK1
Q12873,Q16851
P07947,Q13107
O14925,P43626
Q14151,Q12959
Q8IYB3,O76071
Q5TGY3,O75390
P04180,P50749
P21781,O75146
P02751,Q06187
P04066,Q9NV70
Q8WV24,O43747
Q14152,P11216
Q6PL18,Q4G0J3
Q9Y6X3,Q9UIC8
Q0VG06,O15511
P04271,Q15393
P13987,P63211
Q9UBU7,Q2TAY7
Q5S007,P33240
O75164,Q04637
Q6P1N0,O14796
Q14657,Q92769
O14649,O75317
P68036,P78545
Q9Y5Y5,Q01543
Q9H765,Q9H0E2
O75530,P35398
Q9H4G0,Q13487
Q96JM2,Q12913
P49720,O95793
Q14687,P18848
Q99640,P31151
P02675,P13688
P13051,P21741
Q03135,O95931
Q09161,Q16665
Q16718,Q15109
Q99952,O43482
Q6NWY9,Q96S55
Q16082,P10244
P27487,Q96FV9
P26640,P57682
P27797,P49366
Q9BX70,Q9Y6K9
P35638,P35869
Q99523,P56524
Q07864,P49848
P12081,O15162
Q96ED9,P01889
Q9NYY1,Q9UBD9
P78356,P51813
P27448,P14174
P26045,O95208
Q99961,Q9NY12
Q9HCU9,O15111
P22695,P01375
P46939,O15169
Q9NY33,Q9UL25
Q969S3,O14933
Q9UHL9,Q15052
O00244,P14635
Q03405,O75674
O75955,Q86YV9
O43808,Q8TAG9
O60313,Q86YT6
Q14694,Q13439
P42685,Q9UM07
Q13029,P42338
P20340,O95817
Q06124,O75815
Q9UBC3,Q9Y4Z0
Q7L8J4,P06748
Q9BVI4,Q99959
Q96S55,P25098
P48382,P01031
P25929,P68363
Q8TB52,Q9BQQ3
P13760,Q8IXJ9
Q9Y281,Q9H4L5
Q9Y6J9,P10145
Q9UQ80,Q92890
Q92813,P47756
Q9NXX6,P21246
Q9H1D0,Q9H5J8
O95149,Q9UFF9
P05129,Q8NCD3
Q14694,Q07812
Q4G0F5,Q9NZU7
Q9UBC3,Q15418
P50995,Q86WV1
P22626,Q01844
Q9UKT8,Q15678
Q9UKT5,P01135
Q3KNV8,Q9Y295
P50148,O95685
Q15596,Q9H7Z6
Q04912,O60341
P27918,P63000
O60711,P28799
Q13177,P12318
Q8TBA6,Q6ZN18
Q92466,P22692
Q6AHZ1,Q9NR80
P17980,P38484
O43633,O43293
Q7Z406,P48382
Q06124,P43220
O95944,Q92481
O00541,Q9GZX9
P55055,P19793
Q9BUW7,Q8TF46
O14929,O43364
Q02535,Q6PD62
Q02543,P55196
Q7Z434,P45985
Q9GZZ9,Q9Y2L1
P31942,P35555
Q9Y6I3,Q01726
O75683,Q9NPI6
P61962,O75817
Q15653,Q6UY14
O94985,P17861
Q6IN85,Q96JM3
Q5T2W1,Q96L34
P17661,O43707
Q96CD0,O43933
Q99626,Q9NV70
Q9BUL8,P05412
Q13571,P11388
Q13535,Q14194
Q9Y239,Q8IXH7
P58062,Q9NR46
Q6MZQ0,P12694
Q9UHN1,Q92564
Q9BX67,A5YKK6
Q99728,O60683
Q93045,Q9UGI9
P32519,O96011
P19883,Q13470
Q00610,P63241
Q9UNA4,Q12947
O43924,Q676U5
O43593,P43005
P22736,Q14683
Q9UHB6,Q9UHV9
Q13950,P43626
P82979,P00519
P11712,Q9UEU0
P11940,P20827
Q8WV28,Q96AH0
Q9UPY6,P63165
P50914,Q8NEZ2
P78406,P49770
P32314,Q9Y6N7
Q71SY5,P23229
P09429,P26951
O14950,Q14289
P10589,P02545
Q9HAF1,Q13156
Q13158,Q9NQC1
Q00975,P43235
P40818,O75150
Q9Y6X2,P16144
P13497,Q9NRL3
Q9BZL4,P20827
Q8WYQ5,O15078
Q15637,Q9UPV9
Q86TG7,P55316
P14373,P19012
Q86UT5,P49754
O75694,Q9NVV4
Q7Z460,Q14999
Q15773,O14617
Q02790,Q9H4B4
Q86XR7,Q9BXW9
Q86X27,Q9H0R8
Q9H2K2,Q9UBF6
Q92542,Q8IXJ9
Q92802,P07288
O43847,Q96PU5
Q9UGI9,Q9NZZ3
Q92828,Q9H147
P23258,Q8WYR1
Q13503,P50395
O75182,Q9H6U6
Q9Y263,Q8WXA9
P50281,Q9HBG7
P26441,P60484
P08047,P46821
Q9P2M1,P62263
Q07001,P62068
O75056,P48378
P62937,Q5TD97
O60675,P46695
Q9H0E9,Q08752
Q8N5F7,Q63ZY3
Q9NS73,Q6ZU15
O95232,O14958
Q9H211,Q9HCU8
O94927,Q96QF0
P61457,Q96EZ8
Q8WYA6,Q99547
Q9Y463,Q96QK1
Q9P021,Q9H4M3
Q6N043,O60496
P82979,P62875
P35968,Q92747
Q16621,P49674
Q7KZF4,Q8TF40
P28328,P63218
Q8N1F7,Q8WW12
O43670,P19544
Q96BK5,P04004
O60671,Q13011
P54278,Q9BXC9
Q12923,Q15052
Q9GZM8,O15304
O60240,Q13568
P10644,O60674
Q00059,O00422
Q13740,Q4VX76
P04180,Q15648
P39086,Q86U86
Q13439,Q9NVX0
Q03001,Q9GZX9
O60216,P35858
P35869,Q13487
Q8WXE9,Q15796
P28070,P02741
Q53T94,Q5JVS0
P10114,Q12830
O75628,P00748
Q01826,Q9H7C4
Q9H0E9,Q8WZ74
Q9H939,Q6I9Y2
Q14511,Q7KZ85
Q9UKV3,Q15811
Q86TI0,O60333
P36941,Q9Y5Y5
Q9NSE2,P23771
Q8IYD1,Q0VDD7
P06127,Q9BPW8
Q96QK1,Q9P0L2
P12268,Q9UHD9
P01892,O75688
P68133,Q02363
Q00536,Q96A44
O14613,Q13158
Q16667,Q16595
Q8WUD4,P62081
P18433,P50750
Q14994,Q96C03
P67936,Q9UBL3
Q8TDB6,P33991
P23634,Q8TDU9
O00192,P62834
Q9Y615,Q9NQC3
Q7Z465,O75096
Q969G3,Q6PIZ9
Q15406,Q13901
Q9Y4I1,Q9UGK8
O43427,Q01082
P26842,Q96SZ6
Q9H633,Q9UK73
Q9UKX7,Q99460
Q8N4P2,P05187
Q9NX47,P05109
P83916,Q16586
P00736,Q96AE4
O60674,Q8N3R9
Q9HC62,O60488
Q9UBD5,Q15750
P10114,O76041
P28336,P49810
O75396,Q14161
P19320,Q9NWW0
O60346,Q8IX12
Q9H939,Q9UKT4
P08637,Q92817
P40425,Q92922
Q9Y605,Q92870
Q9UHI6,P48546
Q86WV1,Q92569
Q14527,Q96EB6
P29375,P25929
P18146,P07858
Q05066,Q6NZY7
P31269,P83436
Q9NWQ8,P23634
P62306,O95835
O60756,P02679
Q96DX5,Q9P0K7
Q99623,Q92731
Q96RT8,P16591
Q8NCM8,Q9BZW8
Q02548,P07093
Q13838,Q15643
P22460,Q9BZE9
Q5H9F3,Q13884
Q9Y535,O95251
P33993,Q9UMS4
Q14202,Q13501
P82979,Q13155
P62750,Q9UBT2
Q9Y5B9,Q16543
Q9Y6D6,Q13277
Q14451,Q07954
Q08050,O00327
Q9BRG2,Q9Y243
P35579,Q9GZU7
Q16667,P14923
P31323,Q5XPI4
O75363,Q14980
P14598,P61960
Q5S007,P06307
P02671,Q13277
Q13740,Q9HD36
O00762,Q00987
O14763,P42345
Q9H4B4,O14613
O94782,Q12815
Q9Y6D6,A7MCY6
P55773,Q96RI1
P48444,Q8TEC5
Q9UIQ6,P63218
P61619,O00418
Q8WYK2,Q01201
Q29983,P06730
O94973,Q9UQL6
Q68CZ1,Q8WXF1
Q9P275,Q7L0Q8
Q9HAJ7,Q04206
Q13526,Q7Z3Z4
Q7Z5L9,P50148
P61956,Q9UKK6
P23229,P36897
O75030,Q8N3L3
O14662,P51151
Q9NWV8,O75529
Q9BY67,Q02543
P63146,P58753
Q7L576,Q8WZ74
Q12879,P08069
Q15648,Q8IW35
Q9UL03,Q9UI36
P21781,Q8WXX7
P24390,P16112
P15336,Q9BYV2
Q8NG41,Q15327
Q9UI36,Q9NZC9
Q9ULL4,Q8WWL7
P05546,Q13114
P26373,P01011
Q96KB5,P30049
Q99700,Q92851
Q8TF05,Q09013
P48736,Q01082
Q9UBW7,P61020
Q08945,Q6UXN9
Q06323,Q9Y5L4
P28360,P55884
P18075,Q719I0
Q9Y5U5,Q15021
P00918,Q8N2H9
O14613,O75144
P52564,Q03519
Q9NRL3,Q9UQ26
Q9UK80,Q9H832
Q9NZC7,P49768
Q06413,Q96A65
P42226,Q99627
Q15326,P31151
A8K8P3,Q9UHB6
Q8TEX9,Q96T88
O43617,O95059
Q71F23,Q9NQT4
P51003,P02675
Q14188,Q13884
Q9HBW0,P81274
O43482,P62508
Q15645,Q9BQA1
P30307,O60494
P15735,Q969R2
Q8N5M1,P05160
P16885,P29373
Q9NPQ8,P55899
Q9H869,A8K8P3
Q9Y314,Q96MW5
P55072,Q15746
P31150,Q99665
O60232,Q9H9L4
Q92530,Q7Z5K2
Q16082,Q92466
O43752,Q9GZX6
Q92643,O75317
Q8WUM4,P13747
Q9BZJ0,Q02447
Q96BD6,Q9NRL3
Q13838,Q9HA65
Q7Z6A9,Q9BYG4
O43278,P42685
P20810,P62826
Q9UBC1,Q9NR22
Q96D31,P22674
Q01844,P17342
Q02952,O00602
O75558,Q99523
P30086,Q92625
Q9BYV9,O15145
Q9H161,Q13277
Q96EY7,Q9BUQ8
Q6ZSG1,P24394
P00734,Q96G27
Q15915,P08887
Q15075,Q07011
O60341,Q09470
Q8NHG8,Q7Z6M2
Q16777,Q14206
Q00005,P15880
O75161,Q96QV1
P30279,P55197
Q99460,Q969P0
O00213,O60313
O60563,P78362
Q9GZZ9,P42685
P59768,Q92759
Q15796,Q12931
P61916,Q99623
P41273,Q7L591
P23246,O43933
P16234,Q9H4B4
P51617,O15530
Q15843,O95402
P20138,Q96CA5
Q9NZU7,P35228
Q9Y4P1,Q9UBS8
P20273,P53041
O60341,O75030
Q9UBC3,Q8TEQ6
Q9P2D0,P56645
P51813,Q9H7S9
P29376,Q9BX66
Q9Y228,P54252
Q9UGJ1,Q13156
Q14676,Q86SQ9
Q14694,Q7Z4V5
Q99996,Q5FWF4
Q01959,P49959
P37840,Q16795
Q96S44,Q14126
O15524,Q4VX76
Q8NHG8,Q9HD36
P35613,P25116
Q9NQY0,P33151
Q13291,P28360
Q9BRT9,O94905
Q9UJF2,O00571
Q15555,P43405
Q9UHF4,Q96PB7
Q9Y5N6,Q99567
Q9UIC8,P55895
P61968,P11215
Q8IY63,Q9UFG5
O60566,O14646
O75531,Q5VSY0
Q9H492,Q13427
Q99966,P28070
Q9UIC8,O76021
Q8WU17,Q96J02
Q96GY3,Q9Y297
Q15102,Q9Y297
Q9H9A7,O75558
Q8IUH5,Q7Z465
Q01105,Q99612
P21675,Q92574
Q66K74,P06734
Q9UBF6,Q8IWV8
Q9BQE4,Q92530
Q16586,Q15773
P38117,Q13352
P42768,Q96T58
Q9UBP5,Q9H7D7
O75884,P78509
Q13011,Q99801
O75030,Q14103
Q96EB1,Q9UI09
P30260,P07947
Q6NWY9,Q9Y6J0
